captured_at_utc,run_id,source_url,hour_label,rank,name,name_norm,tweet_count_raw,tweet_count,best_position,total_tweets,trending_for_raw,trending_for_hours
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),1,#JossGawinConcertLIVE,jossgawinconcertlive,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),2,JG READY FOR CONCERT,jg ready for concert,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),3,TakSekadar Jaga Wilayah,taksekadar jaga wilayah,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),4,#SDMUnggulProfesional,sdmunggulprofesional,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),5,Menjamin Personel Terbaik,menjamin personel terbaik,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),6,#Gamdom,gamdom,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),7,#à¸à¸§à¸à¸ªà¸£à¸§à¸Yourtuber,à¸à¸§à¸à¸ªà¸£à¸§à¸yourtuber,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),8,YourTuber Worship,yourtuber worship,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),9,Gubernur BI,gubernur bi,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),10,#KementerianDesaPDT,kementeriandesapdt,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),11,Visi Indonesia Emas 2045,visi indonesia emas 2045,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),12,Dr. Agustomi Masik,dr. agustomi masik,,,,,,
2026-07-27T08:02:21.380546+00:00,20260727-080221,https://trends24.in/indonesia/,Mon Jul 27 2026 07:04:17 GMT+0000 (Coordinated Universal Time),13,M. Dev,m. dev,,,,,,
