captured_at_utc,run_id,source_url,hour_label,rank,name,name_norm,tweet_count_raw,tweet_count,best_position,total_tweets,trending_for_raw,trending_for_hours
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),1,#YouManiacSeries,youmaniacseries,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),2,#WilliamEst,williamest,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),3,Perkuat Perkokoh NKRI,perkuat perkokoh nkri,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),4,Gunil,gunil,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),5,Affan,affan,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),6,ORM SWU LEGACY FASHION,orm swu legacy fashion,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),7,#OrmXLegacyOfThaiTextiles,ormxlegacyofthaitextiles,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),8,#teamdean,teamdean,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),9,#LegacyFashionXLenaMiu,legacyfashionxlenamiu,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),10,LENAMIU X LEGACY,lenamiu x legacy,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),11,Dior,dior,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),12,PAPDESI,papdesi,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),13,Xdiz,xdiz,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),14,Sidang Tahunan MPR RI,sidang tahunan mpr ri,,,,,,
2026-08-13T10:44:45.887527+00:00,20260813-104445,https://trends24.in/indonesia/,Thu Aug 13 2026 10:30:34 GMT+0000 (Coordinated Universal Time),15,jype,jype,,,,,,
